Level	Rule Name	Subject	Property	Value
WARN	missing_definition	NCBITaxon:2732506	IAO:0000115	
WARN	missing_definition	NCBITaxon:2732514	IAO:0000115	
WARN	missing_definition	NCBITaxon:273454	IAO:0000115	
WARN	missing_definition	NCBITaxon:2751882	IAO:0000115	
WARN	missing_definition	NCBITaxon:2751883	IAO:0000115	
WARN	missing_definition	NCBITaxon:2759	IAO:0000115	
WARN	missing_definition	NCBITaxon:2761511	IAO:0000115	
WARN	missing_definition	NCBITaxon:277944	IAO:0000115	
WARN	missing_definition	NCBITaxon:2785382	IAO:0000115	
WARN	missing_definition	NCBITaxon:28090	IAO:0000115	
WARN	missing_definition	NCBITaxon:28141	IAO:0000115	
WARN	missing_definition	NCBITaxon:28216	IAO:0000115	
WARN	missing_definition	NCBITaxon:28376	IAO:0000115	
WARN	missing_definition	NCBITaxon:28377	IAO:0000115	
WARN	missing_definition	NCBITaxon:284565	IAO:0000115	
WARN	missing_definition	NCBITaxon:284566	IAO:0000115	
WARN	missing_definition	NCBITaxon:286	IAO:0000115	
WARN	missing_definition	NCBITaxon:28624	IAO:0000115	
WARN	missing_definition	NCBITaxon:287	IAO:0000115	
WARN	missing_definition	NCBITaxon:28875	IAO:0000115	
WARN	missing_definition	NCBITaxon:28901	IAO:0000115	
WARN	missing_definition	NCBITaxon:289301	IAO:0000115	
WARN	missing_definition	NCBITaxon:289302	IAO:0000115	
WARN	missing_definition	NCBITaxon:289309	IAO:0000115	
WARN	missing_definition	NCBITaxon:290028	IAO:0000115	
WARN	missing_definition	NCBITaxon:29031	IAO:0000115	
WARN	missing_definition	NCBITaxon:29169	IAO:0000115	
WARN	missing_definition	NCBITaxon:292	IAO:0000115	
WARN	missing_definition	NCBITaxon:294	IAO:0000115	
WARN	missing_definition	NCBITaxon:29930	IAO:0000115	
WARN	missing_definition	NCBITaxon:299630	IAO:0000115	
WARN	missing_definition	NCBITaxon:30065	IAO:0000115	
WARN	missing_definition	NCBITaxon:30066	IAO:0000115	
WARN	missing_definition	NCBITaxon:30067	IAO:0000115	
WARN	missing_definition	NCBITaxon:30068	IAO:0000115	
WARN	missing_definition	NCBITaxon:30069	IAO:0000115	
WARN	missing_definition	NCBITaxon:301835	IAO:0000115	
WARN	missing_definition	NCBITaxon:303	IAO:0000115	
WARN	missing_definition	NCBITaxon:30390	IAO:0000115	
WARN	missing_definition	NCBITaxon:30458	IAO:0000115	
WARN	missing_definition	NCBITaxon:308708	IAO:0000115	
WARN	missing_definition	NCBITaxon:308709	IAO:0000115	
WARN	missing_definition	NCBITaxon:308710	IAO:0000115	
WARN	missing_definition	NCBITaxon:308711	IAO:0000115	
WARN	missing_definition	NCBITaxon:308712	IAO:0000115	
WARN	missing_definition	NCBITaxon:308713	IAO:0000115	
WARN	missing_definition	NCBITaxon:308715	IAO:0000115	
WARN	missing_definition	NCBITaxon:308717	IAO:0000115	
WARN	missing_definition	NCBITaxon:308723	IAO:0000115	
WARN	missing_definition	NCBITaxon:308724	IAO:0000115	
WARN	missing_definition	NCBITaxon:308727	IAO:0000115	
WARN	missing_definition	NCBITaxon:308731	IAO:0000115	
WARN	missing_definition	NCBITaxon:308732	IAO:0000115	
WARN	missing_definition	NCBITaxon:308733	IAO:0000115	
WARN	missing_definition	NCBITaxon:308734	IAO:0000115	
WARN	missing_definition	NCBITaxon:308735	IAO:0000115	
WARN	missing_definition	NCBITaxon:308736	IAO:0000115	
WARN	missing_definition	NCBITaxon:308737	IAO:0000115	
WARN	missing_definition	NCBITaxon:308740	IAO:0000115	
WARN	missing_definition	NCBITaxon:310513	IAO:0000115	
WARN	missing_definition	NCBITaxon:31281	IAO:0000115	
WARN	missing_definition	NCBITaxon:314145	IAO:0000115	
WARN	missing_definition	NCBITaxon:314146	IAO:0000115	
WARN	missing_definition	NCBITaxon:314147	IAO:0000115	
WARN	missing_definition	NCBITaxon:314293	IAO:0000115	
WARN	missing_definition	NCBITaxon:316	IAO:0000115	
WARN	missing_definition	NCBITaxon:31631	IAO:0000115	
WARN	missing_definition	NCBITaxon:316597	IAO:0000115	
WARN	missing_definition	NCBITaxon:317797	IAO:0000115	
WARN	missing_definition	NCBITaxon:317799	IAO:0000115	
WARN	missing_definition	NCBITaxon:317803	IAO:0000115	
WARN	missing_definition	NCBITaxon:317805	IAO:0000115	
WARN	missing_definition	NCBITaxon:317807	IAO:0000115	
WARN	missing_definition	NCBITaxon:317808	IAO:0000115	
WARN	missing_definition	NCBITaxon:319534	IAO:0000115	
WARN	missing_definition	NCBITaxon:320069	IAO:0000115	
WARN	missing_definition	NCBITaxon:32008	IAO:0000115	
WARN	missing_definition	NCBITaxon:32257	IAO:0000115	
WARN	missing_definition	NCBITaxon:32523	IAO:0000115	
WARN	missing_definition	NCBITaxon:32524	IAO:0000115	
WARN	missing_definition	NCBITaxon:32525	IAO:0000115	
WARN	missing_definition	NCBITaxon:325427	IAO:0000115	
WARN	missing_definition	NCBITaxon:325428	IAO:0000115	
WARN	missing_definition	NCBITaxon:325429	IAO:0000115	
WARN	missing_definition	NCBITaxon:325430	IAO:0000115	
WARN	missing_definition	NCBITaxon:325433	IAO:0000115	
WARN	missing_definition	NCBITaxon:325434	IAO:0000115	
WARN	missing_definition	NCBITaxon:325435	IAO:0000115	
WARN	missing_definition	NCBITaxon:325436	IAO:0000115	
WARN	missing_definition	NCBITaxon:325438	IAO:0000115	
WARN	missing_definition	NCBITaxon:325439	IAO:0000115	
WARN	missing_definition	NCBITaxon:325441	IAO:0000115	
WARN	missing_definition	NCBITaxon:325443	IAO:0000115	
WARN	missing_definition	NCBITaxon:32561	IAO:0000115	
WARN	missing_definition	NCBITaxon:329099	IAO:0000115	
WARN	missing_definition	NCBITaxon:329100	IAO:0000115	
WARN	missing_definition	NCBITaxon:329101	IAO:0000115	
WARN	missing_definition	NCBITaxon:329102	IAO:0000115	
WARN	missing_definition	NCBITaxon:329103	IAO:0000115	
WARN	missing_definition	NCBITaxon:329105	IAO:0000115	
WARN	missing_definition	NCBITaxon:329106	IAO:0000115	
WARN	missing_definition	NCBITaxon:329107	IAO:0000115	
WARN	missing_definition	NCBITaxon:329108	IAO:0000115	
WARN	missing_definition	NCBITaxon:329109	IAO:0000115	
WARN	missing_definition	NCBITaxon:329110	IAO:0000115	
WARN	missing_definition	NCBITaxon:329111	IAO:0000115	
WARN	missing_definition	NCBITaxon:329112	IAO:0000115	
WARN	missing_definition	NCBITaxon:329641	IAO:0000115	
WARN	missing_definition	NCBITaxon:33084	IAO:0000115	
WARN	missing_definition	NCBITaxon:33154	IAO:0000115	
WARN	missing_definition	NCBITaxon:332058	IAO:0000115	
WARN	missing_definition	NCBITaxon:33213	IAO:0000115	
WARN	missing_definition	NCBITaxon:33278	IAO:0000115	
WARN	missing_definition	NCBITaxon:33317	IAO:0000115	
WARN	missing_definition	NCBITaxon:33340	IAO:0000115	
WARN	missing_definition	NCBITaxon:33402	IAO:0000115	
WARN	missing_definition	NCBITaxon:33554	IAO:0000115	
WARN	missing_definition	NCBITaxon:33630	IAO:0000115	
WARN	missing_definition	NCBITaxon:337677	IAO:0000115	
WARN	missing_definition	NCBITaxon:337687	IAO:0000115	
WARN	missing_definition	NCBITaxon:337963	IAO:0000115	
WARN	missing_definition	NCBITaxon:33972	IAO:0000115	
WARN	missing_definition	NCBITaxon:33988	IAO:0000115	
WARN	missing_definition	NCBITaxon:345579	IAO:0000115	
WARN	missing_definition	NCBITaxon:345580	IAO:0000115	
WARN	missing_definition	NCBITaxon:345740	IAO:0000115	
WARN	missing_definition	NCBITaxon:345741	IAO:0000115	
WARN	missing_definition	NCBITaxon:345742	IAO:0000115	
WARN	missing_definition	NCBITaxon:345743	IAO:0000115	
WARN	missing_definition	NCBITaxon:345924	IAO:0000115	
WARN	missing_definition	NCBITaxon:345925	IAO:0000115	
WARN	missing_definition	NCBITaxon:345926	IAO:0000115	
WARN	missing_definition	NCBITaxon:346051	IAO:0000115	
WARN	missing_definition	NCBITaxon:346061	IAO:0000115	
WARN	missing_definition	NCBITaxon:34607	IAO:0000115	
WARN	missing_definition	NCBITaxon:34609	IAO:0000115	
WARN	missing_definition	NCBITaxon:34619	IAO:0000115	
WARN	missing_definition	NCBITaxon:34620	IAO:0000115	
WARN	missing_definition	NCBITaxon:34621	IAO:0000115	
WARN	missing_definition	NCBITaxon:34630	IAO:0000115	
WARN	missing_definition	NCBITaxon:34632	IAO:0000115	
WARN	missing_definition	NCBITaxon:34690	IAO:0000115	
WARN	missing_definition	NCBITaxon:34691	IAO:0000115	
WARN	missing_definition	NCBITaxon:34692	IAO:0000115	
WARN	missing_definition	NCBITaxon:35336	IAO:0000115	
WARN	missing_definition	NCBITaxon:354276	IAO:0000115	
WARN	missing_definition	NCBITaxon:35500	IAO:0000115	
WARN	missing_definition	NCBITaxon:35732	IAO:0000115	
WARN	missing_definition	NCBITaxon:36086	IAO:0000115	
WARN	missing_definition	NCBITaxon:36087	IAO:0000115	
WARN	missing_definition	NCBITaxon:36256	IAO:0000115	
WARN	missing_definition	NCBITaxon:36330	IAO:0000115	
WARN	missing_definition	NCBITaxon:363521	IAO:0000115	
WARN	missing_definition	NCBITaxon:36420	IAO:0000115	
WARN	missing_definition	NCBITaxon:36470	IAO:0000115	
WARN	missing_definition	NCBITaxon:36809	IAO:0000115	
WARN	missing_definition	NCBITaxon:37020	IAO:0000115	
WARN	missing_definition	NCBITaxon:37124	IAO:0000115	
WARN	missing_definition	NCBITaxon:373153	IAO:0000115	
WARN	missing_definition	NCBITaxon:374923	IAO:0000115	
WARN	missing_definition	NCBITaxon:375138	IAO:0000115	
WARN	missing_definition	NCBITaxon:375192	IAO:0000115	
WARN	missing_definition	NCBITaxon:376584	IAO:0000115	
WARN	missing_definition	NCBITaxon:376794	IAO:0000115	
WARN	missing_definition	NCBITaxon:376830	IAO:0000115	
WARN	missing_definition	NCBITaxon:376831	IAO:0000115	
WARN	missing_definition	NCBITaxon:379583	IAO:0000115	
WARN	missing_definition	NCBITaxon:379584	IAO:0000115	
WARN	missing_definition	NCBITaxon:383384	IAO:0000115	
WARN	missing_definition	NCBITaxon:38569	IAO:0000115	
WARN	missing_definition	NCBITaxon:38742	IAO:0000115	
WARN	missing_definition	NCBITaxon:38743	IAO:0000115	
WARN	missing_definition	NCBITaxon:3879	IAO:0000115	
WARN	missing_definition	NCBITaxon:38937	IAO:0000115	
WARN	missing_definition	NCBITaxon:39733	IAO:0000115	
WARN	missing_definition	NCBITaxon:39744	IAO:0000115	
WARN	missing_definition	NCBITaxon:400783	IAO:0000115	
WARN	missing_definition	NCBITaxon:40141	IAO:0000115	
WARN	missing_definition	NCBITaxon:40323	IAO:0000115	
WARN	missing_definition	NCBITaxon:40324	IAO:0000115	
WARN	missing_definition	NCBITaxon:409345	IAO:0000115	
WARN	missing_definition	NCBITaxon:409350	IAO:0000115	
WARN	missing_definition	NCBITaxon:412009	IAO:0000115	
WARN	missing_definition	NCBITaxon:413496	IAO:0000115	
WARN	missing_definition	NCBITaxon:41427	IAO:0000115	
WARN	missing_definition	NCBITaxon:41428	IAO:0000115	
WARN	missing_definition	NCBITaxon:41429	IAO:0000115	
WARN	missing_definition	NCBITaxon:41430	IAO:0000115	
WARN	missing_definition	NCBITaxon:41434	IAO:0000115	
WARN	missing_definition	NCBITaxon:418103	IAO:0000115	
WARN	missing_definition	NCBITaxon:41819	IAO:0000115	
WARN	missing_definition	NCBITaxon:41820	IAO:0000115	
WARN	missing_definition	NCBITaxon:41821	IAO:0000115	
WARN	missing_definition	NCBITaxon:41827	IAO:0000115	
WARN	missing_definition	NCBITaxon:41828	IAO:0000115	
WARN	missing_definition	NCBITaxon:418994	IAO:0000115	
WARN	missing_definition	NCBITaxon:418995	IAO:0000115	
WARN	missing_definition	NCBITaxon:418996	IAO:0000115	
WARN	missing_definition	NCBITaxon:418997	IAO:0000115	
WARN	missing_definition	NCBITaxon:418998	IAO:0000115	
WARN	missing_definition	NCBITaxon:420550	IAO:0000115	
WARN	missing_definition	NCBITaxon:42068	IAO:0000115	
WARN	missing_definition	NCBITaxon:421623	IAO:0000115	
WARN	missing_definition	NCBITaxon:422676	IAO:0000115	
WARN	missing_definition	NCBITaxon:423054	IAO:0000115	
WARN	missing_definition	NCBITaxon:42409	IAO:0000115	
WARN	missing_definition	NCBITaxon:42411	IAO:0000115	
WARN	missing_definition	NCBITaxon:42415	IAO:0000115	
WARN	missing_definition	NCBITaxon:42427	IAO:0000115	
WARN	missing_definition	NCBITaxon:42428	IAO:0000115	
WARN	missing_definition	NCBITaxon:42429	IAO:0000115	
WARN	missing_definition	NCBITaxon:42430	IAO:0000115	
WARN	missing_definition	NCBITaxon:42431	IAO:0000115	
WARN	missing_definition	NCBITaxon:42432	IAO:0000115	
WARN	missing_definition	NCBITaxon:42433	IAO:0000115	
WARN	missing_definition	NCBITaxon:424717	IAO:0000115	
WARN	missing_definition	NCBITaxon:424718	IAO:0000115	
WARN	missing_definition	NCBITaxon:424720	IAO:0000115	
WARN	missing_definition	NCBITaxon:42567	IAO:0000115	
WARN	missing_definition	NCBITaxon:426437	IAO:0000115	
WARN	missing_definition	NCBITaxon:42839	IAO:0000115	
WARN	missing_definition	NCBITaxon:42897	IAO:0000115	
WARN	missing_definition	NCBITaxon:43150	IAO:0000115	
WARN	missing_definition	NCBITaxon:43151	IAO:0000115	
WARN	missing_definition	NCBITaxon:43180	IAO:0000115	
WARN	missing_definition	NCBITaxon:435321	IAO:0000115	
WARN	missing_definition	NCBITaxon:43786	IAO:0000115	
WARN	missing_definition	NCBITaxon:43817	IAO:0000115	
WARN	missing_definition	NCBITaxon:44314	IAO:0000115	
WARN	missing_definition	NCBITaxon:44417	IAO:0000115	
WARN	missing_definition	NCBITaxon:44482	IAO:0000115	
WARN	missing_definition	NCBITaxon:44484	IAO:0000115	
WARN	missing_definition	NCBITaxon:44485	IAO:0000115	
WARN	missing_definition	NCBITaxon:44486	IAO:0000115	
WARN	missing_definition	NCBITaxon:445	IAO:0000115	
WARN	missing_definition	NCBITaxon:44517	IAO:0000115	
WARN	missing_definition	NCBITaxon:44531	IAO:0000115	
WARN	missing_definition	NCBITaxon:44533	IAO:0000115	
WARN	missing_definition	NCBITaxon:44534	IAO:0000115	
WARN	missing_definition	NCBITaxon:44535	IAO:0000115	
WARN	missing_definition	NCBITaxon:44536	IAO:0000115	
WARN	missing_definition	NCBITaxon:44537	IAO:0000115	
WARN	missing_definition	NCBITaxon:44539	IAO:0000115	
WARN	missing_definition	NCBITaxon:44541	IAO:0000115	
WARN	missing_definition	NCBITaxon:44542	IAO:0000115	
WARN	missing_definition	NCBITaxon:44543	IAO:0000115	
WARN	missing_definition	NCBITaxon:44544	IAO:0000115	
WARN	missing_definition	NCBITaxon:44545	IAO:0000115	
WARN	missing_definition	NCBITaxon:44548	IAO:0000115	
WARN	missing_definition	NCBITaxon:44550	IAO:0000115	
WARN	missing_definition	NCBITaxon:450634	IAO:0000115	
WARN	missing_definition	NCBITaxon:450822	IAO:0000115	
WARN	missing_definition	NCBITaxon:450823	IAO:0000115	
WARN	missing_definition	NCBITaxon:451864	IAO:0000115	
WARN	missing_definition	NCBITaxon:451871	IAO:0000115	
WARN	missing_definition	NCBITaxon:453036	IAO:0000115	
WARN	missing_definition	NCBITaxon:45803	IAO:0000115	
WARN	missing_definition	NCBITaxon:45888	IAO:0000115	
WARN	missing_definition	NCBITaxon:46207	IAO:0000115	
WARN	missing_definition	NCBITaxon:46209	IAO:0000115	
WARN	missing_definition	NCBITaxon:464095	IAO:0000115	
WARN	missing_definition	NCBITaxon:46681	IAO:0000115	
WARN	missing_definition	NCBITaxon:468	IAO:0000115	
WARN	missing_definition	NCBITaxon:469	IAO:0000115	
WARN	missing_definition	NCBITaxon:46955	IAO:0000115	
WARN	missing_definition	NCBITaxon:470	IAO:0000115	
WARN	missing_definition	NCBITaxon:471	IAO:0000115	
WARN	missing_definition	NCBITaxon:472572	IAO:0000115	
WARN	missing_definition	NCBITaxon:47466	IAO:0000115	
WARN	missing_definition	NCBITaxon:475	IAO:0000115	
WARN	missing_definition	NCBITaxon:4751	IAO:0000115	
WARN	missing_definition	NCBITaxon:4753	IAO:0000115	
WARN	missing_definition	NCBITaxon:478	IAO:0000115	
WARN	missing_definition	NCBITaxon:47886	IAO:0000115	
WARN	missing_definition	NCBITaxon:480	IAO:0000115	
WARN	missing_definition	NCBITaxon:481	IAO:0000115	
WARN	missing_definition	NCBITaxon:481899	IAO:0000115	
WARN	missing_definition	NCBITaxon:482	IAO:0000115	
WARN	missing_definition	NCBITaxon:482538	IAO:0000115	
WARN	missing_definition	NCBITaxon:48418	IAO:0000115	
WARN	missing_definition	NCBITaxon:487	IAO:0000115	
WARN	missing_definition	NCBITaxon:48725	IAO:0000115	
WARN	missing_definition	NCBITaxon:48849	IAO:0000115	
WARN	missing_definition	NCBITaxon:4890	IAO:0000115	
WARN	missing_definition	NCBITaxon:4892	IAO:0000115	
WARN	missing_definition	NCBITaxon:489821	IAO:0000115	
WARN	missing_definition	NCBITaxon:4909	IAO:0000115	
WARN	missing_definition	NCBITaxon:49916	IAO:0000115	
WARN	missing_definition	NCBITaxon:49917	IAO:0000115	
WARN	missing_definition	NCBITaxon:49918	IAO:0000115	
WARN	missing_definition	NCBITaxon:49923	IAO:0000115	
WARN	missing_definition	NCBITaxon:503348	IAO:0000115	
WARN	missing_definition	NCBITaxon:503354	IAO:0000115	
WARN	missing_definition	NCBITaxon:5036	IAO:0000115	
WARN	missing_definition	NCBITaxon:5037	IAO:0000115	
WARN	missing_definition	NCBITaxon:50380	IAO:0000115	
WARN	missing_definition	NCBITaxon:506	IAO:0000115	
WARN	missing_definition	NCBITaxon:5067	IAO:0000115	
WARN	missing_definition	NCBITaxon:507982	IAO:0000115	
WARN	missing_definition	NCBITaxon:508665	IAO:0000115	
WARN	missing_definition	NCBITaxon:51022	IAO:0000115	
WARN	missing_definition	NCBITaxon:51028	IAO:0000115	
WARN	missing_definition	NCBITaxon:51030	IAO:0000115	
WARN	missing_definition	NCBITaxon:51031	IAO:0000115	
WARN	missing_definition	NCBITaxon:516961	IAO:0000115	
WARN	missing_definition	NCBITaxon:517	IAO:0000115	
WARN	missing_definition	NCBITaxon:518105	IAO:0000115	
WARN	missing_definition	NCBITaxon:520	IAO:0000115	
WARN	missing_definition	NCBITaxon:5206	IAO:0000115	
WARN	missing_definition	NCBITaxon:526217	IAO:0000115	
WARN	missing_definition	NCBITaxon:53525	IAO:0000115	
WARN	missing_definition	NCBITaxon:53527	IAO:0000115	
WARN	missing_definition	NCBITaxon:53530	IAO:0000115	
WARN	missing_definition	NCBITaxon:53531	IAO:0000115	
WARN	missing_definition	NCBITaxon:53533	IAO:0000115	
WARN	missing_definition	NCBITaxon:53534	IAO:0000115	
WARN	missing_definition	NCBITaxon:53535	IAO:0000115	
WARN	missing_definition	NCBITaxon:53540	IAO:0000115	
WARN	missing_definition	NCBITaxon:53541	IAO:0000115	
WARN	missing_definition	NCBITaxon:53542	IAO:0000115	
WARN	missing_definition	NCBITaxon:53543	IAO:0000115	
WARN	missing_definition	NCBITaxon:53545	IAO:0000115	
WARN	missing_definition	NCBITaxon:53549	IAO:0000115	
WARN	missing_definition	NCBITaxon:53550	IAO:0000115	
WARN	missing_definition	NCBITaxon:53553	IAO:0000115	
WARN	missing_definition	NCBITaxon:53567	IAO:0000115	
WARN	missing_definition	NCBITaxon:54113	IAO:0000115	
WARN	missing_definition	NCBITaxon:543	IAO:0000115	
WARN	missing_definition	NCBITaxon:54388	IAO:0000115	
WARN	missing_definition	NCBITaxon:544	IAO:0000115	
WARN	missing_definition	NCBITaxon:545656	IAO:0000115	
WARN	missing_definition	NCBITaxon:546	IAO:0000115	
WARN	missing_definition	NCBITaxon:547	IAO:0000115	
WARN	missing_definition	NCBITaxon:5475	IAO:0000115	
WARN	missing_definition	NCBITaxon:5476	IAO:0000115	
WARN	missing_definition	NCBITaxon:548	IAO:0000115	
WARN	missing_definition	NCBITaxon:550	IAO:0000115	
WARN	missing_definition	NCBITaxon:55418	IAO:0000115	
WARN	missing_definition	NCBITaxon:561	IAO:0000115	
WARN	missing_definition	NCBITaxon:561267	IAO:0000115	
WARN	missing_definition	NCBITaxon:562	IAO:0000115	
WARN	missing_definition	NCBITaxon:562834	IAO:0000115	
WARN	missing_definition	NCBITaxon:566029	IAO:0000115	
WARN	missing_definition	NCBITaxon:56625	IAO:0000115	
WARN	missing_definition	NCBITaxon:569587	IAO:0000115	
WARN	missing_definition	NCBITaxon:570	IAO:0000115	
WARN	missing_definition	NCBITaxon:571	IAO:0000115	
WARN	missing_definition	NCBITaxon:5721	IAO:0000115	
WARN	missing_definition	NCBITaxon:5728	IAO:0000115	
WARN	missing_definition	NCBITaxon:573	IAO:0000115	
WARN	missing_definition	NCBITaxon:5740	IAO:0000115	
WARN	missing_definition	NCBITaxon:5741	IAO:0000115	
WARN	missing_definition	NCBITaxon:5758	IAO:0000115	
WARN	missing_definition	NCBITaxon:5759	IAO:0000115	
WARN	missing_definition	NCBITaxon:576157	IAO:0000115	
WARN	missing_definition	NCBITaxon:57706	IAO:0000115	
WARN	missing_definition	NCBITaxon:5794	IAO:0000115	
WARN	missing_definition	NCBITaxon:5799	IAO:0000115	
WARN	missing_definition	NCBITaxon:5806	IAO:0000115	
WARN	missing_definition	NCBITaxon:5807	IAO:0000115	
WARN	missing_definition	NCBITaxon:5820	IAO:0000115	
WARN	missing_definition	NCBITaxon:58210	IAO:0000115	
WARN	missing_definition	NCBITaxon:58233	IAO:0000115	
WARN	missing_definition	NCBITaxon:58234	IAO:0000115	
WARN	missing_definition	NCBITaxon:58236	IAO:0000115	
WARN	missing_definition	NCBITaxon:58242	IAO:0000115	
WARN	missing_definition	NCBITaxon:58243	IAO:0000115	
WARN	missing_definition	NCBITaxon:58244	IAO:0000115	
WARN	missing_definition	NCBITaxon:58247	IAO:0000115	
WARN	missing_definition	NCBITaxon:58248	IAO:0000115	
WARN	missing_definition	NCBITaxon:58250	IAO:0000115	
WARN	missing_definition	NCBITaxon:58253	IAO:0000115	
WARN	missing_definition	NCBITaxon:58269	IAO:0000115	
WARN	missing_definition	NCBITaxon:58271	IAO:0000115	
WARN	missing_definition	NCBITaxon:583	IAO:0000115	
WARN	missing_definition	NCBITaxon:5833	IAO:0000115	
