s,type,label
http://purl.obolibrary.org/obo/OBI_0000953,http://www.w3.org/2002/07/owl#Class,processed specimen
http://purl.obolibrary.org/obo/OBI_0000967,http://www.w3.org/2002/07/owl#Class,container
http://purl.obolibrary.org/obo/OBI_0000968,http://www.w3.org/2002/07/owl#Class,device
http://purl.obolibrary.org/obo/OBI_0000973,http://www.w3.org/2002/07/owl#Class,sequence data
http://purl.obolibrary.org/obo/OBI_0000995,http://www.w3.org/2002/07/owl#Class,administration of material to specimen
http://purl.obolibrary.org/obo/OBI_0001141,http://www.w3.org/2002/07/owl#Class,individual organism identifier
http://purl.obolibrary.org/obo/OBI_0001158,http://www.w3.org/2002/07/owl#Class,age measurement assay
http://purl.obolibrary.org/obo/OBI_0001167,http://www.w3.org/2002/07/owl#Class,age measurement datum
http://purl.obolibrary.org/obo/OBI_0001169,http://www.w3.org/2002/07/owl#Class,age since birth measurement datum
http://purl.obolibrary.org/obo/OBI_0001171,http://www.w3.org/2002/07/owl#Class,half life datum (t 1/2)
http://purl.obolibrary.org/obo/OBI_0001173,http://www.w3.org/2002/07/owl#Class,service
http://purl.obolibrary.org/obo/OBI_0001185,http://www.w3.org/2002/07/owl#Class,selectively maintained organism
http://purl.obolibrary.org/obo/OBI_0001305,http://www.w3.org/2002/07/owl#Class,genotype information
http://purl.obolibrary.org/obo/OBI_0001404,http://www.w3.org/2002/07/owl#Class,genetic characteristics information
http://purl.obolibrary.org/obo/OBI_0001479,http://www.w3.org/2002/07/owl#Class,tissue specimen
http://purl.obolibrary.org/obo/OBI_0001515,http://www.w3.org/2002/07/owl#Class,material maintenance service
http://purl.obolibrary.org/obo/OBI_0001522,http://www.w3.org/2002/07/owl#Class,sequence assembly algorithm
http://purl.obolibrary.org/obo/OBI_0001528,http://www.w3.org/2002/07/owl#Class,material service
http://purl.obolibrary.org/obo/OBI_0001547,http://www.w3.org/2002/07/owl#Class,material analysis service
http://purl.obolibrary.org/obo/OBI_0001554,http://www.w3.org/2002/07/owl#Class,rate measurement datum
http://purl.obolibrary.org/obo/OBI_0001557,http://www.w3.org/2002/07/owl#Class,material storage service
http://purl.obolibrary.org/obo/OBI_0001614,http://www.w3.org/2002/07/owl#Class,GenBank ID
http://purl.obolibrary.org/obo/OBI_0001615,http://www.w3.org/2002/07/owl#Class,investigation description
http://purl.obolibrary.org/obo/OBI_0001616,http://www.w3.org/2002/07/owl#Class,specimen identifier
http://purl.obolibrary.org/obo/OBI_0001617,http://www.w3.org/2002/07/owl#Class,PubMed ID
http://purl.obolibrary.org/obo/OBI_0001618,http://www.w3.org/2002/07/owl#Class,average depth of sequence coverage
http://purl.obolibrary.org/obo/OBI_0001619,http://www.w3.org/2002/07/owl#Class,specimen collection time measurement datum
http://purl.obolibrary.org/obo/OBI_0001620,http://www.w3.org/2002/07/owl#Class,latitude coordinate measurement datum
http://purl.obolibrary.org/obo/OBI_0001621,http://www.w3.org/2002/07/owl#Class,longitude coordinate measurement datum
http://purl.obolibrary.org/obo/OBI_0001622,http://www.w3.org/2002/07/owl#Class,investigation title
http://purl.obolibrary.org/obo/OBI_0001623,http://www.w3.org/2002/07/owl#Class,organism identification objective
http://purl.obolibrary.org/obo/OBI_0001624,http://www.w3.org/2002/07/owl#Class,organism identification assay
http://purl.obolibrary.org/obo/OBI_0001625,http://www.w3.org/2002/07/owl#Class,sequence annotation algorithm
http://purl.obolibrary.org/obo/OBI_0001626,http://www.w3.org/2002/07/owl#Class,Bioinformatics Resource Center
http://purl.obolibrary.org/obo/OBI_0001627,http://www.w3.org/2002/07/owl#Class,country name
http://purl.obolibrary.org/obo/OBI_0001628,http://www.w3.org/2002/07/owl#Class,investigation identifier
http://purl.obolibrary.org/obo/OBI_0001629,http://www.w3.org/2002/07/owl#Class,grant identifier
http://purl.obolibrary.org/obo/OBI_0001636,http://www.w3.org/2002/07/owl#Class,grant
http://purl.obolibrary.org/obo/OBI_0001687,http://www.w3.org/2002/07/owl#Class,contact representative role
http://purl.obolibrary.org/obo/OBI_0001688,http://www.w3.org/2002/07/owl#ObjectProperty,has organization member
http://purl.obolibrary.org/obo/OBI_0001769,http://www.w3.org/2002/07/owl#Class,specimen collector role
http://purl.obolibrary.org/obo/OBI_0001847,http://www.w3.org/2002/07/owl#AnnotationProperty,ISA alternative term
http://purl.obolibrary.org/obo/OBI_0001876,http://www.w3.org/2002/07/owl#Class,cell culture
http://purl.obolibrary.org/obo/OBI_0001880,http://www.w3.org/2002/07/owl#Class,organization of specimen provider principal investigator
http://purl.obolibrary.org/obo/OBI_0001881,http://www.w3.org/2002/07/owl#Class,organization of Bioinformatics Resource Center contact person
http://purl.obolibrary.org/obo/OBI_0001882,http://www.w3.org/2002/07/owl#Class,target material in specimen specification
http://purl.obolibrary.org/obo/OBI_0001883,http://www.w3.org/2002/07/owl#Class,Bioinformatics Resource Center contact person
http://purl.obolibrary.org/obo/OBI_0001884,http://www.w3.org/2002/07/owl#Class,specimen-based scope of investigation specification
http://purl.obolibrary.org/obo/OBI_0001885,http://www.w3.org/2002/07/owl#Class,specimen repository organization
http://purl.obolibrary.org/obo/OBI_0001886,http://www.w3.org/2002/07/owl#AnnotationProperty,NIAID GSCID-BRC alternative term
http://purl.obolibrary.org/obo/OBI_0001887,http://www.w3.org/2002/07/owl#Class,email address of Bioinformatics Resource Center contact person
http://purl.obolibrary.org/obo/OBI_0001888,http://www.w3.org/2002/07/owl#Class,sequencing facility contact person
http://purl.obolibrary.org/obo/OBI_0001889,http://www.w3.org/2002/07/owl#Class,specimen provider principal investigator
http://purl.obolibrary.org/obo/OBI_0001890,http://www.w3.org/2002/07/owl#Class,email address of specimen collector
http://purl.obolibrary.org/obo/OBI_0001891,http://www.w3.org/2002/07/owl#Class,sequencing facility organization
http://purl.obolibrary.org/obo/OBI_0001892,http://www.w3.org/2002/07/owl#Class,specification of data to be generated in an investigation
http://purl.obolibrary.org/obo/OBI_0001893,http://www.w3.org/2002/07/owl#Class,organization of specimen collector
http://purl.obolibrary.org/obo/OBI_0001894,http://www.w3.org/2002/07/owl#Class,email address of sequencing facility contact person
http://purl.obolibrary.org/obo/OBI_0001895,http://www.w3.org/2002/07/owl#Class,specimen collector
http://purl.obolibrary.org/obo/OBI_0001896,http://www.w3.org/2002/07/owl#Class,investigation assay specification
http://purl.obolibrary.org/obo/OBI_0001897,http://www.w3.org/2002/07/owl#Class,organization of sequencing facility contact person
http://purl.obolibrary.org/obo/OBI_0001898,http://www.w3.org/2002/07/owl#Class,comment on investigation
http://purl.obolibrary.org/obo/OBI_0001899,http://www.w3.org/2002/07/owl#Class,target capture specification
http://purl.obolibrary.org/obo/OBI_0001900,http://www.w3.org/2002/07/owl#Class,specimen identifier assigned by specimen repository
http://purl.obolibrary.org/obo/OBI_0001901,http://www.w3.org/2002/07/owl#Class,specimen identifier assigned by sequencing facility
http://purl.obolibrary.org/obo/OBI_0001902,http://www.w3.org/2002/07/owl#Class,sample preparation for sequencing assay
http://purl.obolibrary.org/obo/OBI_0001903,http://www.w3.org/2002/07/owl#Class,email address of specimen provider principal investigator
http://purl.obolibrary.org/obo/OBI_0001904,http://www.w3.org/2002/07/owl#Class,sequencing service
http://purl.obolibrary.org/obo/OBI_0001909,http://www.w3.org/2002/07/owl#Class,conclusion based on data
http://purl.obolibrary.org/obo/OBI_0001912,http://www.w3.org/2002/07/owl#Class,cell freezing medium
http://purl.obolibrary.org/obo/OBI_0001931,http://www.w3.org/2002/07/owl#Class,scalar value specification
http://purl.obolibrary.org/obo/OBI_0001933,http://www.w3.org/2002/07/owl#Class,value specification
http://purl.obolibrary.org/obo/OBI_0001937,http://www.w3.org/2002/07/owl#DatatypeProperty,has specified value
http://purl.obolibrary.org/obo/OBI_0001938,http://www.w3.org/2002/07/owl#ObjectProperty,has value specification
http://purl.obolibrary.org/obo/OBI_0001942,http://www.w3.org/2002/07/owl#Class,grant agency
http://purl.obolibrary.org/obo/OBI_0001944,http://www.w3.org/2002/07/owl#Class,sequence annotation
http://purl.obolibrary.org/obo/OBI_0001947,http://www.w3.org/2002/07/owl#Class,sequence annotation provider
http://purl.obolibrary.org/obo/OBI_0001948,http://www.w3.org/2002/07/owl#Class,sequence assembly name
http://purl.obolibrary.org/obo/OBI_0001949,http://www.w3.org/2002/07/owl#Class,sequence annotation reporting role
http://purl.obolibrary.org/obo/OBI_0002502,http://www.w3.org/2002/07/owl#Class,cerebrospinal fluid specimen
http://purl.obolibrary.org/obo/OBI_0002503,http://www.w3.org/2002/07/owl#Class,feces specimen
http://purl.obolibrary.org/obo/OBI_0002508,http://www.w3.org/2002/07/owl#Class,sputum specimen
http://purl.obolibrary.org/obo/OBI_0002512,http://www.w3.org/2002/07/owl#Class,bone marrow specimen
http://purl.obolibrary.org/obo/OBI_0002515,http://www.w3.org/2002/07/owl#Class,pleural fluid specimen
http://purl.obolibrary.org/obo/OBI_0002534,http://www.w3.org/2002/07/owl#Class,lung specimen
http://purl.obolibrary.org/obo/OBI_0100016,http://www.w3.org/2002/07/owl#Class,blood plasma specimen
http://purl.obolibrary.org/obo/OBI_0100026,http://www.w3.org/2002/07/owl#Class,organism
http://purl.obolibrary.org/obo/OBI_0100051,http://www.w3.org/2002/07/owl#Class,specimen
http://purl.obolibrary.org/obo/OBI_0100060,http://www.w3.org/2002/07/owl#Class,cultured cell population
http://purl.obolibrary.org/obo/OBI_0200000,http://www.w3.org/2002/07/owl#Class,data transformation
http://purl.obolibrary.org/obo/OBI_0200166,http://www.w3.org/2002/07/owl#Class,data transformation objective
http://purl.obolibrary.org/obo/OBI_0200170,http://www.w3.org/2002/07/owl#Class,averaging data transformation
http://purl.obolibrary.org/obo/OBI_0302884,http://www.w3.org/2002/07/owl#Class,extraction
http://purl.obolibrary.org/obo/OBI_0302893,http://www.w3.org/2002/07/owl#Class,storage
http://purl.obolibrary.org/obo/OBI_0400065,http://www.w3.org/2002/07/owl#Class,light source
http://purl.obolibrary.org/obo/OBI_0500000,http://www.w3.org/2002/07/owl#Class,study design
http://purl.obolibrary.org/obo/OBI_0600004,http://www.w3.org/2002/07/owl#Class,human subject enrollment
http://purl.obolibrary.org/obo/OBI_0600005,http://www.w3.org/2002/07/owl#Class,collecting specimen from organism
http://purl.obolibrary.org/obo/OBI_0600007,http://www.w3.org/2002/07/owl#Class,administering substance in vivo
http://purl.obolibrary.org/obo/OBI_0600014,http://www.w3.org/2002/07/owl#Class,material component separation
http://purl.obolibrary.org/obo/OBI_0600024,http://www.w3.org/2002/07/owl#Class,maintaining cell culture
http://purl.obolibrary.org/obo/OBI_0600036,http://www.w3.org/2002/07/owl#Class,establishing cell culture
http://purl.obolibrary.org/obo/OBI_0600047,http://www.w3.org/2002/07/owl#Class,sequencing assay
http://purl.obolibrary.org/obo/OBI_0600047,http://www.w3.org/2002/07/owl#Class,sequencing assay
http://purl.obolibrary.org/obo/OBI_0666667,http://www.w3.org/2002/07/owl#Class,nucleic acid extraction
http://purl.obolibrary.org/obo/OBI_1110021,http://www.w3.org/2002/07/owl#Class,infection
http://purl.obolibrary.org/obo/OBI_1110041,http://www.w3.org/2002/07/owl#Class,lymph node cell specimen
http://purl.obolibrary.org/obo/OBI_1110093,http://www.w3.org/2002/07/owl#Class,disposition to infect an organism
http://purl.obolibrary.org/obo/OBI_1110122,http://www.w3.org/2002/07/owl#Class,pathologic process
http://purl.obolibrary.org/obo/OBI_9991118,http://www.w3.org/2002/07/owl#AnnotationProperty,IEDB alternative term
http://purl.obolibrary.org/obo/OGMS_0000014,http://www.w3.org/2002/07/owl#Class,clinical finding
http://purl.obolibrary.org/obo/OGMS_0000015,http://www.w3.org/2002/07/owl#Class,clinical history
http://purl.obolibrary.org/obo/OGMS_0000018,http://www.w3.org/2002/07/owl#Class,laboratory finding
http://purl.obolibrary.org/obo/OGMS_0000027,http://www.w3.org/2002/07/owl#Class,clinical phenotype
http://purl.obolibrary.org/obo/OGMS_0000031,http://www.w3.org/2002/07/owl#Class,disease
http://purl.obolibrary.org/obo/OGMS_0000056,http://www.w3.org/2002/07/owl#Class,laboratory test
http://purl.obolibrary.org/obo/OGMS_0000073,http://www.w3.org/2002/07/owl#Class,diagnosis
http://purl.obolibrary.org/obo/OGMS_0000083,http://www.w3.org/2002/07/owl#Class,physical examination finding
http://purl.obolibrary.org/obo/OGMS_0000090,http://www.w3.org/2002/07/owl#Class,treatment
http://purl.obolibrary.org/obo/OMP_0000274,http://www.w3.org/2002/07/owl#Class,antimicrobial agent resistance phenotype
http://purl.obolibrary.org/obo/OMRSE_00000001,http://www.w3.org/2002/07/owl#Class,human social role
http://purl.obolibrary.org/obo/OPL_0000181,http://www.w3.org/2002/07/owl#Class,parasite lifecycle stage
http://purl.obolibrary.org/obo/OPL_0000232,http://www.w3.org/2002/07/owl#Class,parasite organism
http://purl.obolibrary.org/obo/PATO_0000011,http://www.w3.org/2002/07/owl#Class,age
http://purl.obolibrary.org/obo/PATO_0000047,http://www.w3.org/2002/07/owl#Class,biological sex
http://purl.obolibrary.org/obo/PATO_0000383,http://www.w3.org/2002/07/owl#Class,female
http://purl.obolibrary.org/obo/PATO_0000384,http://www.w3.org/2002/07/owl#Class,male
http://purl.obolibrary.org/obo/PATO_0001237,http://www.w3.org/2002/07/owl#Class,quality of a single physical entity
http://purl.obolibrary.org/obo/PATO_0001415,http://www.w3.org/2002/07/owl#Class,morbidity
http://purl.obolibrary.org/obo/PATO_0001895,http://www.w3.org/2002/07/owl#Class,mating type
http://purl.obolibrary.org/obo/PATO_0001995,http://www.w3.org/2002/07/owl#Class,organismal quality
http://purl.obolibrary.org/obo/PCO_0000024,http://www.w3.org/2002/07/owl#Class,household
http://purl.obolibrary.org/obo/PO_0009001,http://www.w3.org/2002/07/owl#Class,fruit
http://purl.obolibrary.org/obo/PO_0009046,http://www.w3.org/2002/07/owl#Class,flower
http://purl.obolibrary.org/obo/PO_0025131,http://www.w3.org/2002/07/owl#Class,plant anatomical entity
http://purl.obolibrary.org/obo/PR_000000001,http://www.w3.org/2002/07/owl#Class,protein
http://purl.obolibrary.org/obo/REO_0000699,http://www.w3.org/2002/07/owl#Class,social role
http://purl.obolibrary.org/obo/RO_0000052,http://www.w3.org/2002/07/owl#ObjectProperty,inheres in
http://purl.obolibrary.org/obo/RO_0000053,http://www.w3.org/2002/07/owl#ObjectProperty,bearer of
http://purl.obolibrary.org/obo/RO_0000056,http://www.w3.org/2002/07/owl#ObjectProperty,participates in
http://purl.obolibrary.org/obo/RO_0000057,http://www.w3.org/2002/07/owl#ObjectProperty,has participant
http://purl.obolibrary.org/obo/RO_0000059,http://www.w3.org/2002/07/owl#ObjectProperty,concretizes
http://purl.obolibrary.org/obo/RO_0000081,http://www.w3.org/2002/07/owl#ObjectProperty,role of
http://purl.obolibrary.org/obo/RO_0000087,http://www.w3.org/2002/07/owl#ObjectProperty,has role
http://purl.obolibrary.org/obo/RO_0001000,http://www.w3.org/2002/07/owl#ObjectProperty,derives from
http://purl.obolibrary.org/obo/RO_0001900,http://www.w3.org/2002/07/owl#AnnotationProperty,temporal interpretation
http://purl.obolibrary.org/obo/RO_0001901,http://www.w3.org/2002/07/owl#NamedIndividual,axiom holds for all times
http://purl.obolibrary.org/obo/RO_0002222,http://www.w3.org/2002/07/owl#ObjectProperty,temporal relation
http://purl.obolibrary.org/obo/RO_0002223,http://www.w3.org/2002/07/owl#ObjectProperty,starts
http://purl.obolibrary.org/obo/SO_0000001,http://www.w3.org/2002/07/owl#Class,region
http://purl.obolibrary.org/obo/SO_0000353,http://www.w3.org/2002/07/owl#Class,sequence_assembly
http://purl.obolibrary.org/obo/SO_0001000,http://www.w3.org/2002/07/owl#Class,rRNA_16S
http://purl.obolibrary.org/obo/SO_0001248,http://www.w3.org/2002/07/owl#Class,assembly
http://purl.obolibrary.org/obo/STATO_0000047,http://www.w3.org/2002/07/owl#Class,count
http://purl.obolibrary.org/obo/STATO_0000101,http://www.w3.org/2002/07/owl#AsymmetricProperty,has numerator
http://purl.obolibrary.org/obo/STATO_0000101,http://www.w3.org/2002/07/owl#ObjectProperty,has numerator
http://purl.obolibrary.org/obo/STATO_0000259,http://www.w3.org/2002/07/owl#ObjectProperty,has denominator
http://purl.obolibrary.org/obo/SYMP_0000007,http://www.w3.org/2002/07/owl#Class,bleeding
http://purl.obolibrary.org/obo/SYMP_0000064,http://www.w3.org/2002/07/owl#Class,joint pain
http://purl.obolibrary.org/obo/SYMP_0000099,http://www.w3.org/2002/07/owl#Class,pain
http://purl.obolibrary.org/obo/SYMP_0000124,http://www.w3.org/2002/07/owl#Class,seizure
http://purl.obolibrary.org/obo/SYMP_0000174,http://www.w3.org/2002/07/owl#Class,wasting
http://purl.obolibrary.org/obo/SYMP_0000475,http://www.w3.org/2002/07/owl#Class,underweight
http://purl.obolibrary.org/obo/SYMP_0000523,http://www.w3.org/2002/07/owl#Class,anorexia
http://purl.obolibrary.org/obo/SYMP_0000596,http://www.w3.org/2002/07/owl#Class,convulsion
http://purl.obolibrary.org/obo/SYMP_0000610,http://www.w3.org/2002/07/owl#Class,dizziness
http://purl.obolibrary.org/obo/SYMP_0000614,http://www.w3.org/2002/07/owl#Class,cough
http://purl.obolibrary.org/obo/SYMP_0000642,http://www.w3.org/2002/07/owl#Class,respiratory distress
http://purl.obolibrary.org/obo/SYMP_0000672,http://www.w3.org/2002/07/owl#Class,abscess
http://purl.obolibrary.org/obo/SYMP_0019148,http://www.w3.org/2002/07/owl#Class,septicemia
http://purl.obolibrary.org/obo/SYMP_0019174,http://www.w3.org/2002/07/owl#Class,chills
http://purl.obolibrary.org/obo/SYMP_0019177,http://www.w3.org/2002/07/owl#Class,fatigue
http://purl.obolibrary.org/obo/UBERON_0000020,http://www.w3.org/2002/07/owl#Class,sense organ
http://purl.obolibrary.org/obo/UBERON_0000029,http://www.w3.org/2002/07/owl#Class,lymph node
http://purl.obolibrary.org/obo/UBERON_0000033,http://www.w3.org/2002/07/owl#Class,head
http://purl.obolibrary.org/obo/UBERON_0000061,http://www.w3.org/2002/07/owl#Class,anatomical structure
http://purl.obolibrary.org/obo/UBERON_0000062,http://www.w3.org/2002/07/owl#Class,organ
http://purl.obolibrary.org/obo/UBERON_0000064,http://www.w3.org/2002/07/owl#Class,organ part
http://purl.obolibrary.org/obo/UBERON_0000077,http://www.w3.org/2002/07/owl#Class,mixed endoderm/mesoderm-derived structure
http://purl.obolibrary.org/obo/UBERON_0000105,http://www.w3.org/2002/07/owl#Class,life cycle stage
http://purl.obolibrary.org/obo/UBERON_0000160,http://www.w3.org/2002/07/owl#Class,intestine
http://purl.obolibrary.org/obo/UBERON_0000167,http://www.w3.org/2002/07/owl#Class,oral cavity
http://purl.obolibrary.org/obo/UBERON_0000174,http://www.w3.org/2002/07/owl#Class,excreta
http://purl.obolibrary.org/obo/UBERON_0000178,http://www.w3.org/2002/07/owl#Class,blood
http://purl.obolibrary.org/obo/UBERON_0000344,http://www.w3.org/2002/07/owl#Class,mucosa
http://purl.obolibrary.org/obo/UBERON_0000463,http://www.w3.org/2002/07/owl#Class,organism substance
http://purl.obolibrary.org/obo/UBERON_0000465,http://www.w3.org/2002/07/owl#Class,material anatomical entity
http://purl.obolibrary.org/obo/UBERON_0000466,http://www.w3.org/2002/07/owl#Class,immaterial anatomical entity
http://purl.obolibrary.org/obo/UBERON_0000468,http://www.w3.org/2002/07/owl#Class,multicellular organism
http://purl.obolibrary.org/obo/UBERON_0000479,http://www.w3.org/2002/07/owl#Class,tissue
http://purl.obolibrary.org/obo/UBERON_0000483,http://www.w3.org/2002/07/owl#Class,epithelium
http://purl.obolibrary.org/obo/UBERON_0000485,http://www.w3.org/2002/07/owl#Class,simple columnar epithelium
http://purl.obolibrary.org/obo/UBERON_0000489,http://www.w3.org/2002/07/owl#Class,cavitated compound organ
http://purl.obolibrary.org/obo/UBERON_0000945,http://www.w3.org/2002/07/owl#Class,stomach
http://purl.obolibrary.org/obo/UBERON_0000948,http://www.w3.org/2002/07/owl#Class,heart
http://purl.obolibrary.org/obo/UBERON_0000955,http://www.w3.org/2002/07/owl#Class,brain
http://purl.obolibrary.org/obo/UBERON_0000964,http://www.w3.org/2002/07/owl#Class,cornea
http://purl.obolibrary.org/obo/UBERON_0000970,http://www.w3.org/2002/07/owl#Class,eye
http://purl.obolibrary.org/obo/UBERON_0001011,http://www.w3.org/2002/07/owl#Class,hemolymph
http://purl.obolibrary.org/obo/UBERON_0001044,http://www.w3.org/2002/07/owl#Class,saliva-secreting gland
http://purl.obolibrary.org/obo/UBERON_0001045,http://www.w3.org/2002/07/owl#Class,midgut
http://purl.obolibrary.org/obo/UBERON_0001046,http://www.w3.org/2002/07/owl#Class,hindgut
http://purl.obolibrary.org/obo/UBERON_0001062,http://www.w3.org/2002/07/owl#Class,anatomical entity
http://purl.obolibrary.org/obo/UBERON_0001087,http://www.w3.org/2002/07/owl#Class,pleural fluid
http://purl.obolibrary.org/obo/UBERON_0001088,http://www.w3.org/2002/07/owl#Class,urine
http://purl.obolibrary.org/obo/UBERON_0001103,http://www.w3.org/2002/07/owl#Class,diaphragm
http://purl.obolibrary.org/obo/UBERON_0001134,http://www.w3.org/2002/07/owl#Class,skeletal muscle tissue
http://purl.obolibrary.org/obo/UBERON_0001153,http://www.w3.org/2002/07/owl#Class,caecum
http://purl.obolibrary.org/obo/UBERON_0001179,http://www.w3.org/2002/07/owl#Class,peritoneal cavity
http://purl.obolibrary.org/obo/UBERON_0001242,http://www.w3.org/2002/07/owl#Class,intestinal mucosa
http://purl.obolibrary.org/obo/UBERON_0001359,http://www.w3.org/2002/07/owl#Class,cerebrospinal fluid
http://purl.obolibrary.org/obo/UBERON_0001630,http://www.w3.org/2002/07/owl#Class,muscle organ
http://purl.obolibrary.org/obo/UBERON_0001723,http://www.w3.org/2002/07/owl#Class,tongue
http://purl.obolibrary.org/obo/UBERON_0001772,http://www.w3.org/2002/07/owl#Class,corneal epithelium
http://purl.obolibrary.org/obo/UBERON_0001774,http://www.w3.org/2002/07/owl#Class,skeletal muscle of trunk
http://purl.obolibrary.org/obo/UBERON_0001796,http://www.w3.org/2002/07/owl#Class,aqueous humor of eyeball
http://purl.obolibrary.org/obo/UBERON_0001836,http://www.w3.org/2002/07/owl#Class,saliva
http://purl.obolibrary.org/obo/UBERON_0001896,http://www.w3.org/2002/07/owl#Class,medulla oblongata
http://purl.obolibrary.org/obo/UBERON_0001968,http://www.w3.org/2002/07/owl#Class,semen
http://purl.obolibrary.org/obo/UBERON_0001987,http://www.w3.org/2002/07/owl#Class,placenta
http://purl.obolibrary.org/obo/UBERON_0001988,http://www.w3.org/2002/07/owl#Class,feces
http://purl.obolibrary.org/obo/UBERON_0002048,http://www.w3.org/2002/07/owl#Class,lung
http://purl.obolibrary.org/obo/UBERON_0002106,http://www.w3.org/2002/07/owl#Class,spleen
http://purl.obolibrary.org/obo/UBERON_0002107,http://www.w3.org/2002/07/owl#Class,liver
http://purl.obolibrary.org/obo/UBERON_0002110,http://www.w3.org/2002/07/owl#Class,gall bladder
http://purl.obolibrary.org/obo/UBERON_0002113,http://www.w3.org/2002/07/owl#Class,kidney
http://purl.obolibrary.org/obo/UBERON_0002349,http://www.w3.org/2002/07/owl#Class,myocardium
http://purl.obolibrary.org/obo/UBERON_0002365,http://www.w3.org/2002/07/owl#Class,exocrine gland
http://purl.obolibrary.org/obo/UBERON_0002368,http://www.w3.org/2002/07/owl#Class,endocrine gland
http://purl.obolibrary.org/obo/UBERON_0002370,http://www.w3.org/2002/07/owl#Class,thymus
http://purl.obolibrary.org/obo/UBERON_0002371,http://www.w3.org/2002/07/owl#Class,bone marrow
http://purl.obolibrary.org/obo/UBERON_0002385,http://www.w3.org/2002/07/owl#Class,muscle tissue
http://purl.obolibrary.org/obo/UBERON_0002415,http://www.w3.org/2002/07/owl#Class,tail
http://purl.obolibrary.org/obo/UBERON_0002530,http://www.w3.org/2002/07/owl#Class,gland
http://purl.obolibrary.org/obo/UBERON_0002535,http://www.w3.org/2002/07/owl#Class,gill
http://purl.obolibrary.org/obo/UBERON_0002548,http://www.w3.org/2002/07/owl#Class,larva
http://purl.obolibrary.org/obo/UBERON_0002553,http://www.w3.org/2002/07/owl#Class,anatomical cavity
http://purl.obolibrary.org/obo/UBERON_0003102,http://www.w3.org/2002/07/owl#Class,surface structure
http://purl.obolibrary.org/obo/UBERON_0003103,http://www.w3.org/2002/07/owl#Class,compound organ
http://purl.obolibrary.org/obo/UBERON_0003408,http://www.w3.org/2002/07/owl#Class,gland of digestive tract
http://purl.obolibrary.org/obo/UBERON_0003830,http://www.w3.org/2002/07/owl#Class,thoracic segment muscle
http://purl.obolibrary.org/obo/UBERON_0004119,http://www.w3.org/2002/07/owl#Class,endoderm-derived structure
http://purl.obolibrary.org/obo/UBERON_0004120,http://www.w3.org/2002/07/owl#Class,mesoderm-derived structure
http://purl.obolibrary.org/obo/UBERON_0004121,http://www.w3.org/2002/07/owl#Class,ectoderm-derived structure
http://purl.obolibrary.org/obo/UBERON_0004177,http://www.w3.org/2002/07/owl#Class,hemopoietic organ
http://purl.obolibrary.org/obo/UBERON_0004802,http://www.w3.org/2002/07/owl#Class,respiratory tract epithelium
http://purl.obolibrary.org/obo/UBERON_0004921,http://www.w3.org/2002/07/owl#Class,subdivision of digestive tract
http://purl.obolibrary.org/obo/UBERON_0004923,http://www.w3.org/2002/07/owl#Class,organ component layer
http://purl.obolibrary.org/obo/UBERON_0005057,http://www.w3.org/2002/07/owl#Class,immune organ
http://purl.obolibrary.org/obo/UBERON_0005090,http://www.w3.org/2002/07/owl#Class,muscle structure
http://purl.obolibrary.org/obo/UBERON_0005094,http://www.w3.org/2002/07/owl#Class,beak
http://purl.obolibrary.org/obo/UBERON_0005172,http://www.w3.org/2002/07/owl#Class,abdomen element
http://purl.obolibrary.org/obo/UBERON_0005177,http://www.w3.org/2002/07/owl#Class,trunk region element
http://purl.obolibrary.org/obo/UBERON_0005181,http://www.w3.org/2002/07/owl#Class,thoracic segment organ
http://purl.obolibrary.org/obo/UBERON_0005384,http://www.w3.org/2002/07/owl#Class,nasal cavity epithelium
http://purl.obolibrary.org/obo/UBERON_0005911,http://www.w3.org/2002/07/owl#Class,endo-epithelium
http://purl.obolibrary.org/obo/UBERON_0005983,http://www.w3.org/2002/07/owl#Class,heart layer
http://purl.obolibrary.org/obo/UBERON_0006314,http://www.w3.org/2002/07/owl#Class,bodily fluid
http://purl.obolibrary.org/obo/UBERON_0006925,http://www.w3.org/2002/07/owl#Class,digestive system gland
http://purl.obolibrary.org/obo/UBERON_0007356,http://www.w3.org/2002/07/owl#Class,crop
http://purl.obolibrary.org/obo/UBERON_0007592,http://www.w3.org/2002/07/owl#Class,ciliated columnar epithelium
http://purl.obolibrary.org/obo/UBERON_0007779,http://www.w3.org/2002/07/owl#Class,transudate
http://purl.obolibrary.org/obo/UBERON_0009097,http://www.w3.org/2002/07/owl#Class,gravid organism
http://purl.obolibrary.org/obo/UBERON_0009854,http://www.w3.org/2002/07/owl#Class,digestive tract diverticulum
http://purl.obolibrary.org/obo/UBERON_0009856,http://www.w3.org/2002/07/owl#Class,sac
http://purl.obolibrary.org/obo/UBERON_0010000,http://www.w3.org/2002/07/owl#Class,multicellular anatomical structure
http://purl.obolibrary.org/obo/UBERON_0010047,http://www.w3.org/2002/07/owl#Class,oral gland
http://purl.obolibrary.org/obo/UBERON_0010313,http://www.w3.org/2002/07/owl#Class,neural crest-derived structure
http://purl.obolibrary.org/obo/UBERON_0010314,http://www.w3.org/2002/07/owl#Class,structure with developmental contribution from neural crest
http://purl.obolibrary.org/obo/UBERON_0010371,http://www.w3.org/2002/07/owl#Class,ecto-epithelium
