Ontology ID	Label	VEuPathDB alternative label
http://purl.obolibrary.org/obo/EUPATH_0015464	Vibrio cholerae Inaba or Ogawa in feces datum	"Vibrio cholerae Inaba or Ogawa, by bacteriology result"
http://purl.obolibrary.org/obo/EUPATH_0015669	information on diarrhea treatment	Diarrhea treatment
http://purl.obolibrary.org/obo/EUPATH_0015717	presence of Bacteroides in feces	Bacteroides in stool
http://purl.obolibrary.org/obo/EUPATH_0015718	presence of Clostridioides in feces	Clostridium in stool
http://purl.obolibrary.org/obo/EUPATH_0015719	presence of Helicobacter in feces	Helicobacter in stool
http://purl.obolibrary.org/obo/EUPATH_0020001	information on cause of death	Cause of death
http://purl.obolibrary.org/obo/EUPATH_0020004	aggregated clinical data item	Aggregated illness data
http://purl.obolibrary.org/obo/EUPATH_0020166	Plasmodium in blood by real time polymerase chain reaction assay datum	"Plasmodium, by qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0020167	presence of Plasmodium ovale in blood by microscopy assay	Plasmodium ovale
http://purl.obolibrary.org/obo/EUPATH_0021014	livestock animal	Livestock
http://purl.obolibrary.org/obo/EUPATH_0021016	no use of bed net	None
http://purl.obolibrary.org/obo/EUPATH_0021017	bed net not treated	Untreated
http://purl.obolibrary.org/obo/EUPATH_0021018	bed net treated over six months ago	"Regular ITN, treated >6 months ago"
http://purl.obolibrary.org/obo/EUPATH_0021019	bed net treated within past six months	"Regular ITN, treated <6 months ago"
http://purl.obolibrary.org/obo/EUPATH_0021020	bed net treated with long last insecticide	Long-lasting ITN
http://purl.obolibrary.org/obo/EUPATH_0021023	information specifying fever treated at clinic in past 2 weeks	Clinic
http://purl.obolibrary.org/obo/EUPATH_0021024	information specifying fever treated by private practicioner in past 2 weeks	Private practice
http://purl.obolibrary.org/obo/EUPATH_0021025	information specifying fever self-treated in past 2 weeks	Self-treated
http://purl.obolibrary.org/obo/EUPATH_0021026	information specifying untreated fever in past two weeks	Not treated
http://purl.obolibrary.org/obo/EUPATH_0021027	no Plasmodium by microscopy	Negative
http://purl.obolibrary.org/obo/EUPATH_0021028	presence of Plasmodium falciparum in blood by microscopy assay	Plasmodium falciparum
http://purl.obolibrary.org/obo/EUPATH_0021029	presence of Plasmodium vivax by microscopy assay	Plasmodium vivax
http://purl.obolibrary.org/obo/EUPATH_0021030	presence of Plasmodium malariae by microscopy assay	Plasmodium malariae
http://purl.obolibrary.org/obo/EUPATH_0021031	indicator of whether microscopy assay performed	Microscopy performed
http://purl.obolibrary.org/obo/EUPATH_0021032	Plasmodium falciparum diagnosis within past year	Plasmodium falciparum
http://purl.obolibrary.org/obo/EUPATH_0021033	Plasmodium vivax diagnosis within past year	Plasmodium vivax
http://purl.obolibrary.org/obo/EUPATH_0021034	Plasmodium malariae diagnosis within past year	Plasmodium malariae
http://purl.obolibrary.org/obo/EUPATH_0021035	forgot which Plasmodium species in diagnosis within past year	Can't remember
http://purl.obolibrary.org/obo/EUPATH_0021036	information specifying Artesunate as antimalarial drug as most recent treatment within past year	Artesunate
http://purl.obolibrary.org/obo/EUPATH_0021038	forgot which antimalarial in most recent treatment	Can't remember
http://purl.obolibrary.org/obo/EUPATH_0021039	artesunate/pyrimethamine/sulphadoxine combination as most recent malaria treatment	Artesunate/pyrimethamine/sulphadoxine
http://purl.obolibrary.org/obo/EUPATH_0021040	chloroquine or primaquine as most recent malaria treatment	Chloroquine/primaquine
http://purl.obolibrary.org/obo/EUPATH_0021041	pyrimethamine or sulphadoxine as most recent malaria treatment	Pyrimethamine/sulphadoxine
http://purl.obolibrary.org/obo/EUPATH_0021042	quinine or quinidine as most recent malaria treatment	Quinine/quinidine
http://purl.obolibrary.org/obo/EUPATH_0021043	tetracycline or doxycycline as most recent malaria treatment	Tetracycline/doxycycline
http://purl.obolibrary.org/obo/EUPATH_0021044	indicator of whether treated in clinic	Clinic or hospital
http://purl.obolibrary.org/obo/EUPATH_0021045	indicator of whether treated by private practice	Private doctor
http://purl.obolibrary.org/obo/EUPATH_0021046	indicator of whether malaria self-treated	Self-treated
http://purl.obolibrary.org/obo/EUPATH_0021047	indicator of whether participant forgot treatment location within past year	Can't remember
http://purl.obolibrary.org/obo/EUPATH_0021048	no Plasmodium by blood sample PCR	Negative
http://purl.obolibrary.org/obo/EUPATH_0021049	presence of Plasmodium falciparum by blood sample PCR	Plasmodium falciparum
http://purl.obolibrary.org/obo/EUPATH_0021050	presence of Plasmodium vivax by blood sample PCR	Plasmodium vivax
http://purl.obolibrary.org/obo/EUPATH_0021051	presence of Plasmodium malariae by blood sample PCR	Plasmodium malariae
http://purl.obolibrary.org/obo/EUPATH_0021052	presence of Plasmodium ovale by blood sample PCR	Plasmodium ovale
http://purl.obolibrary.org/obo/EUPATH_0021053	presence of Plasmodium falciparum by falcivax	Plasmodium falciparum
http://purl.obolibrary.org/obo/EUPATH_0021054	presence of Plasmodium vivax by falcivax	Plasmodium vivax
http://purl.obolibrary.org/obo/EUPATH_0021055	no presence of Plasmodium by falcivax	Negative
http://purl.obolibrary.org/obo/EUPATH_0021056	indicator of whether falcivax performed	FalciVax RDT performed
http://purl.obolibrary.org/obo/EUPATH_0021057	presence of Plasmodium falciparum by optimal-IT	Plasmodium falciparum
http://purl.obolibrary.org/obo/EUPATH_0021058	presence of pan-Plasmodium antigen by optimal-IT	Pan Plasmodium
http://purl.obolibrary.org/obo/EUPATH_0021059	no Plasmodium by optimal-IT	Negative
http://purl.obolibrary.org/obo/EUPATH_0021060	indicator of whether optimal-IT performed	OptiMAL RDT performed
http://purl.obolibrary.org/obo/EUPATH_0021066	information on participant forgetting whether used personal mosquito repellent	Can't remember
http://purl.obolibrary.org/obo/EUPATH_0021073	no knowledge of insecticide spraying in last 12 months	Can't remember
http://purl.obolibrary.org/obo/EUPATH_0021074	public healthcare information	Public
http://purl.obolibrary.org/obo/EUPATH_0021075	private healthcare information	Private
http://purl.obolibrary.org/obo/EUPATH_0021076	water piped into dwelling	Indoor plumbing
http://purl.obolibrary.org/obo/EUPATH_0021079	stream water	Stream or river
http://purl.obolibrary.org/obo/EUPATH_0021084	indicator of household having electricity	Electricity
http://purl.obolibrary.org/obo/EUPATH_0021085	date of household data collection	Household data collection date
http://purl.obolibrary.org/obo/EUPATH_0021088	indicator of whether participant has sign	Any signs
http://purl.obolibrary.org/obo/EUPATH_0021089	indicator of whether participant has symptom	Any symptoms
http://purl.obolibrary.org/obo/EUPATH_0021090	indicator of whether participant had fever in last 48 hours	Fever in last 48 hours
http://purl.obolibrary.org/obo/EUPATH_0021091	information on whether given malaria medication in past 2 weeks	Antimalarial medication in last 2 weeks
http://purl.obolibrary.org/obo/EUPATH_0021095	state of India	State
http://purl.obolibrary.org/obo/EUPATH_0021096	indicator of whether participant had fever in last two weeks	Fever in last 2 weeks
http://purl.obolibrary.org/obo/EUPATH_0021103	indicator of medication administered during health care encounter	Medication provided
http://purl.obolibrary.org/obo/EUPATH_0021131	presence of typhus group in blood	Typhus in blood
http://purl.obolibrary.org/obo/EUPATH_0021132	presence of Chikungunya virus in blood	Chikungunya in blood
http://purl.obolibrary.org/obo/EUPATH_0021133	presence of Dengue virus in blood	Dengue in blood
http://purl.obolibrary.org/obo/EUPATH_0021137	presence of Salmonella enterica subsp. enterica serovar Typhi in blood by polymerase chain reaction assay	"Salmonella typhi, by PCR"
http://purl.obolibrary.org/obo/EUPATH_0021144	blood alanine aminotransferase concentration	Alanine aminotransferase
http://purl.obolibrary.org/obo/EUPATH_0021145	blood alkaline phosphatase concentration	Alkaline phosphatase
http://purl.obolibrary.org/obo/EUPATH_0021163	diagnosis of chikungunya at patient discharge	Chikungunya
http://purl.obolibrary.org/obo/EUPATH_0021164	presence of Chikungunya virus in blood by unspecified assay	"Chikungunya, by any method"
http://purl.obolibrary.org/obo/EUPATH_0021165	diagnosis of dengue disease at patient discharge	Dengue
http://purl.obolibrary.org/obo/EUPATH_0021166	presence of Dengue virus in blood by unspecified assay	"Dengue, by any method"
http://purl.obolibrary.org/obo/EUPATH_0021169	diagnosis of gastrointestinal infection at patient discharge	Gastrointestinal infection
http://purl.obolibrary.org/obo/EUPATH_0021170	presence of Hepacivirus C in blood by unspecified assay	"Hepatitis C, by any method"
http://purl.obolibrary.org/obo/EUPATH_0021171	presence of Hepatitis B virus in blood by surface antigen assay	"Hepatitis B, by surface antigen test"
http://purl.obolibrary.org/obo/EUPATH_0021172	presence of Human immunodeficiency virus 1 in blood by unspecified assay	"HIV, by any method"
http://purl.obolibrary.org/obo/EUPATH_0021177	diagnosis of leptospirosis at patient discharge	Leptospirosis
http://purl.obolibrary.org/obo/EUPATH_0021213	blood phosphate concentration	Phosphate
http://purl.obolibrary.org/obo/EUPATH_0021221	diagnosis of scrub typhus at patient discharge	Scrub typhus
http://purl.obolibrary.org/obo/EUPATH_0021227	blood urea concentration	Urea
http://purl.obolibrary.org/obo/EUPATH_0021228	blood uric acid concentration	Uric acid
http://purl.obolibrary.org/obo/EUPATH_0021229	diagnosis of viral hepatitis at patient discharge	Viral hepatitis
http://purl.obolibrary.org/obo/EUPATH_0021232	presence of Lentivirus in blood	Lentivirus in blood
http://purl.obolibrary.org/obo/EUPATH_0021233	presence of Hepacivirus in blood	Hepacivirus in blood
http://purl.obolibrary.org/obo/EUPATH_0022001	community	Settlement
http://purl.obolibrary.org/obo/EUPATH_0022002	external wall material	External wall material
http://purl.obolibrary.org/obo/EUPATH_0022003	internal wall material	Internal wall material
http://purl.obolibrary.org/obo/EUPATH_0022004	number of beds with bednet	Beds with bednets count
http://purl.obolibrary.org/obo/EUPATH_0022005	indicator of household having freezer	Freezer
http://purl.obolibrary.org/obo/EUPATH_0022006	indicator of household having blender	Blender
http://purl.obolibrary.org/obo/EUPATH_0022007	indicator of household having electric stove	Electric stove
http://purl.obolibrary.org/obo/EUPATH_0022008	indicator of household having gas stove	Gas stove
http://purl.obolibrary.org/obo/EUPATH_0022009	indicator of household having kerosene stove	Kerosene stove
http://purl.obolibrary.org/obo/EUPATH_0022010	indicator of household having coal stove	Coal stove
http://purl.obolibrary.org/obo/EUPATH_0022011	indicator of household having black and white television	Black and white television
http://purl.obolibrary.org/obo/EUPATH_0022012	indicator of household having color television	Color television
http://purl.obolibrary.org/obo/EUPATH_0022013	indicator of household having DVD player	DVD
http://purl.obolibrary.org/obo/EUPATH_0022014	indicator of household having sound system	Stereo
http://purl.obolibrary.org/obo/EUPATH_0022015	indicator of household having cow	Cows
http://purl.obolibrary.org/obo/EUPATH_0022016	indicator of household having goat	Goats
http://purl.obolibrary.org/obo/EUPATH_0022017	indicator of household having chick	Chicks
http://purl.obolibrary.org/obo/EUPATH_0022018	indicator of household having hen	Hens
http://purl.obolibrary.org/obo/EUPATH_0022019	indicator of household having roosters	Roosters
http://purl.obolibrary.org/obo/EUPATH_0022020	indicator of household having turkeys	Turkeys
http://purl.obolibrary.org/obo/EUPATH_0022021	indicator of household having duck	Ducks
http://purl.obolibrary.org/obo/EUPATH_0022022	indicator of household having parakeet	Parakeets
http://purl.obolibrary.org/obo/EUPATH_0022023	indicator of household having parrot	Parrots
http://purl.obolibrary.org/obo/EUPATH_0022024	indicator of household having monkey	Monkeys
http://purl.obolibrary.org/obo/EUPATH_0022025	indicator of household having pig	Pigs
http://purl.obolibrary.org/obo/EUPATH_0022026	indicator of household having rabbits	Rabbits
http://purl.obolibrary.org/obo/EUPATH_0022027	indicator of household having dog	Dogs
http://purl.obolibrary.org/obo/EUPATH_0022028	indicator of household having cat	Cats
http://purl.obolibrary.org/obo/EUPATH_0022029	indicator of household having turtles	Turtles
http://purl.obolibrary.org/obo/EUPATH_0022030	traveled within two weeks earlier than most recent malaria episode	Traveled in the 2 weeks before most recent malaria episode
http://purl.obolibrary.org/obo/EUPATH_0022031	traveled within two weeks earlier than second most recent malaria episode	Traveled in the 2 weeks before 2nd most recent malaria episode
http://purl.obolibrary.org/obo/EUPATH_0022032	traveled within two weeks earlier than third most recent malaria episode	Traveled in the 2 weeks before 3rd most recent malaria episode
http://purl.obolibrary.org/obo/EUPATH_0022033	traveled within two weeks earlier than fourth most recent malaria episode	Traveled in the 2 weeks before 4th most recent malaria episode
http://purl.obolibrary.org/obo/EUPATH_0022034	duration of most recent trip	Most recent trip duration
http://purl.obolibrary.org/obo/EUPATH_0022035	duration of second most recent trip	Second most recent trip duration
http://purl.obolibrary.org/obo/EUPATH_0022036	duration of third most recent trip	Third most recent trip duration
http://purl.obolibrary.org/obo/EUPATH_0022037	duration of fourth most recent trip	Fourth most recent trip duration
http://purl.obolibrary.org/obo/EUPATH_0022038	rivers traveled on most recent trip	River traveled on most recent trip
http://purl.obolibrary.org/obo/EUPATH_0022040	community visited on most recent trip	Settlement visited on most recent trip
http://purl.obolibrary.org/obo/EUPATH_0022042	community visited on second most recent trip	Settlement visited on 2nd most recent trip
http://purl.obolibrary.org/obo/EUPATH_0022044	community visited on third most recent trip	Settlement visited on 3rd most recent trip
http://purl.obolibrary.org/obo/EUPATH_0022046	community visited on fourth most recent trip	Settlement visited on 4th most recent trip
http://purl.obolibrary.org/obo/EUPATH_0022048	duration of current main occupation	Time at occupation
http://purl.obolibrary.org/obo/EUPATH_0022049	duration of current secondary occupation	Time at occupation 2
http://purl.obolibrary.org/obo/EUPATH_0022053	indicator of whether participant present for clinical visit	Present at visit
http://purl.obolibrary.org/obo/EUPATH_0022055	information on most recent travel	Most recent travel
http://purl.obolibrary.org/obo/EUPATH_0022056	information on second most recent travel	Second most recent travel
http://purl.obolibrary.org/obo/EUPATH_0022057	information on whether specimen collection prompted by sign of fever	Reason for sample collection
http://purl.obolibrary.org/obo/EUPATH_0022058	reason besides fever for specimen collection	Other reason for sample collection
http://purl.obolibrary.org/obo/EUPATH_0022059	qPCR threshold cycle for Plasmodium vivax in blood	"Plasmodium vivax, by qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0022060	qPCR threshold cycle for Plasmodium falciparum in blood	"Plasmodium falciparum, by qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0022064	time of most recent bednet treatment	Last bednet treatment
http://purl.obolibrary.org/obo/EUPATH_0022118	presence of parasite organism in feces by microscopy assay	"Parasites, by microscopy"
http://purl.obolibrary.org/obo/EUPATH_0022172	presence of Plasmodium gametocyte in blood by real time polymerase chain reaction assay	"Plasmodium gametocytes, by qPCR"
